# Gillerot - CreteRond - FASY - ITRDB CHE556
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/41810
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-41810.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che556-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che556.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che556.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2025-05-28
#--------------------
# Title
#   Study_Name: Gillerot - CreteRond - FASY - ITRDB CHE556
#--------------------
# Investigators
#   Investigators: Gillerot, Loïc; Forrester, David I.; Bottero, Alessandra; Rigling, Andreas; Lévesque, Mathieu
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Gillerot, Loïc; David I. Forrester; Alessandra Bottero; Andreas Rigling; Mathieu Lévesque
#   Published_Date_or_Year: 2020
#   Published_Title: Tree Neighbourhood Diversity Has Negligible Effects on Drought Resilience of European Beech, Silver Fir and Norway Spruce
#   Journal_Name: Ecosystems
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s10021-020-00501-y
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: CreteRond
#   Location: Switzerland
#   Northernmost_Latitude: 46.883333
#   Southernmost_Latitude: 46.883333
#   Easternmost_Longitude: 6.559444
#   Westernmost_Longitude: 6.559444
#   Elevation_m: 970
#--------------------
# Data_Collection
#   Collection_Name: CHE556
#   First_Year: 1787
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RB9903_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB9903; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB220_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB220; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB340_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB340; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB472_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB472; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB565_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB565; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1135_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1135; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1213_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1213; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1286_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1286; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1515_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1515; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1635_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1635; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1705_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1705; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1836_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1836; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1858_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1858; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1866_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1866; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB1884_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB1884; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB2090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB2090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB2158_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB2158; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB2676_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB2676; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB2830_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB2830; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB2860_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB2860; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB2987_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB2987; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB3021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB3021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB3135_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB3135; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB9900_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB9900; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB9901_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB9901; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB9904_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB9904; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RB9902_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RB9902; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RB9903_raw	RB20_raw	RB220_raw	RB340_raw	RB472_raw	RB565_raw	RB1100_raw	RB1135_raw	RB1213_raw	RB1286_raw	RB1515_raw	RB1635_raw	RB1705_raw	RB1836_raw	RB1858_raw	RB1866_raw	RB1884_raw	RB2090_raw	RB2158_raw	RB2676_raw	RB2830_raw	RB2860_raw	RB2987_raw	RB3021_raw	RB3135_raw	RB9900_raw	RB9901_raw	RB9904_raw	RB9902_raw
1932	1.4	NA	0.44	2.43	1.4	1.19	1.19	NA	0.6	1.09	NA	0.97	NA	NA	1.3	NA	2.35	1.51	NA	1.21	0.87	1.1	1.73	NA	1.12	0.92	1.1	1.38	1.22
1933	1.23	NA	0.44	1.86	1.13	1.65	0.79	NA	0.37	0.76	NA	0.86	NA	NA	0.89	NA	2.17	1.37	NA	1.31	0.6	0.94	1.77	NA	1.16	1.07	0.77	1.12	0.9
1934	0.92	NA	0.44	1.36	1	1.52	0.6	NA	0.4	0.62	NA	0.58	NA	NA	0.79	NA	1.85	1.14	NA	1.04	0.62	0.69	1.67	NA	0.76	0.85	0.68	0.95	0.74
1935	0.57	NA	0.4	1.04	0.71	0.94	0.98	NA	0.33	0.41	NA	0.59	NA	NA	0.66	NA	0.79	1.11	NA	1.01	0.46	0.48	1.01	NA	0.55	0.63	0.5	0.92	0.63
1936	0.69	NA	0.31	1.05	0.62	0.87	1.04	NA	0.48	0.49	NA	0.62	NA	NA	0.51	NA	1.37	0.77	0.86	0.81	0.59	0.41	1.08	0.43	0.55	0.63	0.51	0.73	0.48
1937	0.78	NA	0.32	0.96	0.58	0.43	1.14	NA	0.5	0.64	NA	0.72	NA	NA	0.67	NA	1.83	0.84	0.73	0.62	0.48	0.37	1	0.46	0.57	0.67	0.67	0.73	0.48
1938	1.29	NA	0.42	1.17	0.93	0.54	1.23	NA	0.48	0.79	NA	0.87	NA	NA	0.75	NA	1.82	0.87	0.87	0.65	0.58	0.47	1	0.54	0.65	0.84	0.86	0.98	0.42
1939	1.14	0.91	0.6	1.1	0.78	1.01	0.83	NA	0.32	0.63	NA	0.81	NA	NA	1.05	NA	1.73	0.88	0.75	0.85	0.52	0.69	1.36	0.66	0.66	1.17	0.73	0.86	0.57
1940	0.98	0.78	0.56	0.98	0.87	1.5	0.99	NA	0.29	0.61	NA	0.61	NA	NA	0.97	NA	1.05	1.05	0.84	0.6	0.5	0.49	1.48	0.82	0.59	1.36	0.82	0.76	0.36
1941	0.74	0.65	0.48	0.71	0.56	1.04	1.1	NA	0.34	0.4	NA	0.49	NA	NA	0.72	NA	1.31	0.71	0.61	0.75	0.3	0.63	1.1	0.67	0.67	1.05	0.75	0.79	0.38
1942	0.18	0.36	0.35	0.55	0.47	1.02	0.7	NA	0.62	0.82	NA	0.55	NA	NA	0.83	NA	0.7	0.46	0.42	0.72	0.24	0.36	1.21	0.63	0.54	0.85	0.74	0.73	0.24
1943	0.29	0.61	0.61	0.88	0.93	0.49	1.03	NA	1.03	1.32	NA	0.56	NA	NA	1.11	NA	1.03	0.66	0.57	0.38	0.55	0.2	0.94	1.06	0.51	0.8	1.03	0.95	0.18
1944	0.45	0.82	0.7	1.14	1	0.92	1.43	NA	1.79	1.59	NA	0.87	NA	NA	1.22	NA	1.88	1.3	0.81	0.81	0.64	0.4	1.45	1.25	0.55	0.91	1.41	0.98	0.31
1945	0.49	0.82	1	0.66	0.53	1.09	1.26	0.36	1.45	1.01	NA	0.14	NA	NA	1.01	NA	0.34	1.95	0.77	1.02	0.45	0.49	0.81	0.73	0.67	0.54	1.02	0.18	0.5
1946	0.56	0.94	1.33	1.03	0.94	1.32	1.2	1.21	1.4	1.37	NA	0.75	NA	NA	0.62	0.43	0.98	1.49	0.92	0.42	0.62	0.54	1.44	0.75	0.45	0.35	1.2	0.27	0.5
1947	0.65	1.02	1.75	1.09	0.77	2.27	1.57	1.49	1.73	1.23	NA	1.11	NA	NA	0.86	0.79	1.29	1.94	1.07	0.68	0.73	0.55	1.19	0.81	0.57	0.66	1.25	0.64	0.62
1948	0.45	1.22	1.52	1.25	0.76	1.4	1.41	1.2	1.62	1.21	NA	1.28	NA	NA	0.53	0.66	0.74	1.66	0.66	0.53	0.97	0.41	0.97	0.78	0.52	0.6	1.07	0.89	0.57
1949	0.81	0.91	0.78	0.82	0.59	1.91	0.97	1.21	1.01	0.92	1.45	0.94	1.67	NA	0.76	0.89	1.45	1.52	0.92	0.6	0.68	0.46	1.09	0.48	0.52	0.7	0.99	0.61	0.58
1950	1.84	1.17	1.66	1.64	0.87	0.87	0.88	1.39	2.04	1.41	2.09	2.08	2.24	NA	1.23	1.54	0.85	2.05	1.4	0.85	1	0.98	1.3	0.75	1.05	0.79	1.18	1.04	1.05
1951	2.05	0.83	1.62	1.85	0.89	1.86	1.13	0.95	2.11	1.22	1.22	1.65	1.85	NA	1.33	1.47	1.7	2.29	1.35	0.76	1.12	1.18	2.04	0.81	1.36	1.06	1.21	0.99	1.08
1952	1.8	0.51	1.43	1.23	0.81	2.32	0.99	2.07	1.38	1.15	2.16	1.21	1.74	NA	1.39	1.34	0.38	1.91	1.15	0.95	1.07	1.21	2.1	0.88	1.09	1.12	1.17	1.29	1.2
1953	1.77	0.71	1.73	1.69	1.04	3.11	1.24	2.4	1.84	1.4	2.42	1.56	1.74	NA	2.03	1.2	1.3	2.55	1.27	0.74	1.34	1.17	2.19	0.81	1.03	1.2	1.31	1.78	1.28
1954	1.74	0.48	1.46	1.23	0.7	2.36	0.82	2.89	1.29	1.16	2.58	1.32	1.83	NA	1.53	1.17	1.66	2.17	1.17	0.74	0.97	1.3	1.69	0.91	0.89	0.98	1.08	1.34	1.14
1955	2.52	0.72	2.05	1.55	0.75	1.7	0.96	3.18	1.89	1.1	2.69	1.68	2.62	2.5	2.65	1.89	2.24	2.53	1.43	0.94	1.18	1.5	2.26	1.19	1.06	1.06	1.29	1.75	1.18
1956	1.91	0.54	1.21	1.17	0.61	1.34	0.98	1.89	1.45	0.84	1.97	1.19	2.4	2.43	2.06	1.32	1.95	1.49	1.1	0.75	1.13	1.1	2.07	1.17	0.96	0.86	0.87	0.45	0.84
1957	2.28	0.65	1.37	1.44	0.82	1.6	1.21	2.58	1.58	1.07	2.29	1.4	2.68	2.31	2.94	0.78	1.95	1.58	1.48	0.66	1.04	1.13	0.41	2.02	1.06	0.38	0.98	2.44	1.14
1958	3.15	0.84	1.85	1.74	1.08	2.53	1.17	3.12	1.82	1.3	3.35	1.97	2.72	2.92	3.4	1.58	2.88	1.45	1.91	0.62	1.31	1.66	2.39	2.57	1.38	0.96	1.09	3.08	1.14
1959	2.99	0.86	1.71	1.85	1.07	2.21	1.3	3.11	1.4	1.26	3.33	2.14	2.83	2.82	3.17	2.1	2.06	1.7	1.91	0.42	1.36	1.61	2.19	2.09	1.37	1.25	1.1	2.51	1.44
1960	2.3	0.83	1.7	1.78	0.9	2.08	0.94	2.54	1.71	1.32	2.34	1.47	2.37	2.46	2.42	1.35	1.26	1.09	1.52	0.54	1.21	1.46	1.35	1.59	1.23	1.01	1.03	1.55	1.36
1961	2.53	0.76	2.1	1.71	0.96	1.46	0.99	2.85	1.72	1.55	2.33	1.38	2.22	2.78	2.07	1.81	1.2	1.45	1.98	0.64	1.29	1.38	1.51	1.66	1.22	1.01	1.12	1.75	1.4
1962	1.86	0.81	1.53	1.66	0.81	1.14	0.85	2.88	1.24	1.18	2.01	1.16	2.27	1.8	1.81	1.56	0.97	1.74	1.47	0.53	0.97	0.89	1.47	1.41	0.87	0.76	0.91	1.45	0.85
1963	2.23	1.08	1.77	2.29	0.94	1.94	1.16	2.35	1.93	1.31	1.97	1.27	2.06	2.36	1.83	2.07	0.99	1.4	1.7	0.44	1.19	1.51	1.64	1.86	1.07	0.81	0.96	1.84	1.1
1964	0.85	1.08	1.48	2	0.89	1.7	0.94	2.41	1.14	0.99	2.08	1.33	2.39	2.01	1.63	1.79	1.3	2.01	1.65	0.41	1.14	1.26	2.01	2.69	1.24	0.9	0.95	1.52	1.15
1965	0.5	1.32	1.99	2.17	1.01	1.75	1.26	2.16	1.6	0.87	2.3	1.75	2.31	2.52	1.34	2.11	1.79	1.92	1.51	0.42	1.3	1.45	2.22	2.97	1.67	1.17	0.87	1.94	1.52
1966	0.61	1.26	1.52	2.11	0.71	1.44	0.91	1.96	1.67	0.74	2.07	1.39	2.06	1.82	1.6	2.24	1.45	1.54	1.69	0.3	1.5	1.26	1.47	2.34	1.51	1.1	0.83	1.45	1.73
1967	1.17	2.35	2.09	3.78	1.77	2.18	1.37	2.57	2.09	1.28	2.52	1.82	2.8	2.01	1.93	3.39	1.99	1.83	1.73	0.48	2.1	1.76	1.79	2.77	2.09	1.15	1.18	2.13	1.85
1968	1.05	2.05	1.76	3.89	1.42	1.47	1.13	2.38	1.89	1.2	2.21	1.75	1.85	2	1.62	2.86	1.59	1.63	1.39	0.82	1.81	1.47	1.48	2.12	1.71	1.06	1.36	1.91	1.91
1969	1.43	2.62	2.14	4.58	1.95	1.77	0.82	2.9	1.97	1.48	3.03	2.06	2.42	2.43	2.2	3.43	1.8	2.48	2.01	0.95	2.16	1.78	2.31	2.37	2.12	1.51	1.69	2.24	2.43
1970	1.05	1.98	1.99	4.44	1.85	2.07	1.04	2.95	1.86	1.3	2.78	1.97	1.75	2.14	2.04	3.2	2.07	2.54	1.74	0.79	2.18	1.79	2.84	1.97	2.29	1.44	1.51	2.35	2.26
1971	1.28	2.15	1.95	4.68	1.38	2.16	0.92	2.97	2.04	1.63	2.87	2.33	2.36	2.63	1.99	2.88	2.26	3.01	2.38	0.74	2.37	1.72	3.63	1.68	2.5	1.63	1.84	2.58	2.62
1972	0.78	1.91	2	3.63	1.74	2.6	0.54	2.4	2.06	1.55	2.21	1.94	1.75	2.27	1.76	2.55	1.75	2.14	2.16	0.74	2.02	1.55	2.38	1.36	2.1	1.76	1.96	2.05	2.27
1973	0.84	2.64	2.07	4.21	3.48	2.58	0.88	2.01	2.12	1.69	2.74	2.22	2.1	2.51	1.61	2.44	1.4	2.65	2.04	0.74	2.32	1.81	2.57	1.68	2.23	2	1.95	2.48	2.22
1974	0.99	2.85	2.05	5.52	4.8	2.36	2.04	2.01	2.01	1.52	2.59	2.16	1.84	2.19	1.4	2.29	1.43	2.84	2.07	0.78	2.4	1.65	3	1.62	1.95	2.08	1.95	2.37	2.62
1975	1.66	5.21	2.2	4.98	3.82	2.64	2.28	2.42	2.1	1.43	2.74	2.21	2.85	2.16	1.62	2.09	1.97	3.75	2.1	1	2.51	2.06	3.58	2.58	2.35	2.46	2.17	2.54	3.01
1976	1.18	5.47	1.33	3.67	2.83	1.54	1.84	1.54	1.23	1.11	1.21	1.33	2.35	1.5	1.35	1.44	1.22	3.01	1.8	0.96	1.57	1.58	1.72	1.92	1.32	1.35	1.21	2.36	2.14
1977	1.43	3.63	1.95	4.14	3.21	1.8	2.44	1.94	2.04	1.61	2.34	2.29	2.99	1.86	1.27	1.66	1.31	3.9	2.43	1.13	2.13	2.17	0.67	2.12	1.68	1.81	1.92	3.07	2.58
1978	1.55	3.93	2.06	4.38	2.8	1.94	2.34	2.25	1.9	1.6	2.6	2.64	2.72	2.24	1.73	1.82	1.52	4.15	2.48	1.2	2.43	2.32	1.13	2.44	1.91	1.89	1.9	3.01	3.31
1979	1.43	4.16	2.12	4.54	2.22	2.05	1.91	2.22	1.71	1.4	2.25	1.87	2.35	1.98	1.84	1.95	1.72	3.93	2.42	1.19	1.99	2.15	1.72	2.32	1.68	1.66	1.44	2.65	2.59
1980	1.89	3.88	2.5	5.22	2.21	2.16	2.29	2.58	1.89	1.45	3.11	2.69	2.56	2.33	2.12	2.77	1.94	4.52	2.71	1.2	2.55	2.57	2.6	2.69	1.98	2.26	1.93	3.02	3.37
1981	1.35	4.09	2.75	5.44	2.21	2.23	2.01	2.52	1.58	1.05	3.41	2.2	2.48	1.82	1.7	2.16	2.15	4.55	2.61	0.98	2.32	2	3.45	2.79	1.94	1.9	1.52	2.66	2.56
1982	2.06	4.46	3.5	5.95	2.25	2.74	2.43	2.37	2.03	1.36	3.47	2.78	2.47	2.9	2.24	2.49	2.49	5.49	3.07	1.36	3.2	1.96	3.26	2.91	2.29	2.3	2.18	2.89	3.21
1983	1.82	3.74	2.37	4.32	1.93	1.89	2.07	1.91	1.33	0.85	3.04	1.72	1.66	1.94	1.86	2.14	2	3.87	2.77	1.34	2.91	1.62	2.64	2.25	2.49	1.86	1.61	1.67	3.22
1984	2.09	3.97	2.39	4.01	2.05	1.56	1.66	1.86	1.37	0.9	2.84	1.41	1.53	1.66	1.9	2.08	2.21	3.46	2.67	1.36	3.42	1.39	2.89	1.9	2.43	1.6	1.7	1.97	3.33
1985	2.38	4.2	2.86	4.88	2.18	2.23	1.76	2.2	1.99	1.01	3.53	1.97	2.45	1.8	2.05	2.59	2.9	3.31	2.9	1.58	3.77	1.63	3.75	2.36	2.88	2.12	2.03	2.21	3.35
1986	1.96	4.01	2.3	4.39	2.26	1.93	1.49	2.01	1.32	1.04	2.69	1.91	2.08	1.94	1.44	2.37	2.43	2.77	2.66	1.67	2.82	1.95	2.98	2.37	2.92	1.61	1.87	1.97	3.17
1987	1.52	2.93	2.27	4.58	1.83	1.8	1.62	1.91	1.52	0.98	3.19	1.89	1.79	2	1.54	2.29	1.81	2.98	2.55	1.54	3.28	1.86	2.48	2.81	2.6	1.36	1.78	1.58	3.11
1988	1.85	3.56	2.67	5.81	2.81	2.22	2.18	2.98	1.61	0.99	4.39	2.72	2.09	3.31	2.12	2.8	2.85	3.6	3.46	1.74	3.21	1.95	3.89	3.35	3.59	1.95	2.31	2.02	3.1
1989	1.92	3.32	2.33	4.27	2.23	2.33	2.05	2.78	1.39	1.23	3.55	3.52	2.39	3.81	2.47	2.56	2.77	3.44	3.65	1.8	2.98	1.57	3.75	3.41	2.95	2.47	2.49	2.22	3.03
1990	1.98	3.24	2.12	3.46	2.17	1.85	1.96	2.48	1.44	1.2	2.4	3.42	2.57	3.64	1.9	2.77	1.88	2.6	3.65	1.75	2.25	1.45	2.5	2.38	2.78	2.46	2.65	1.88	2.71
1991	2.01	3.93	2.98	4.31	1.99	2.39	1.54	2.55	1.44	1.18	2.86	3.9	2.44	3.06	1.71	2.94	2.54	2.38	3.61	1.77	2.67	1.89	2.17	2.79	3.01	2.33	3.29	1.92	1.84
1992	2.15	4.01	2.79	4.78	2.08	2.28	1.78	2.84	2.07	1.42	2.94	3.4	2.47	2.78	1.51	2.78	3.28	2.68	4.04	1.91	2.18	2.63	2.43	2.55	4.36	2.57	3	2.07	2.39
1993	1.66	4.06	3.27	5.68	1.73	2.35	1.57	4.15	1.99	1.18	3.49	4.03	2.58	2.32	2.06	2.9	3.85	2.64	5.23	1.52	2.2	2.61	1.81	2.59	5.01	2.78	2.83	2.4	2.19
1994	2.43	3.75	2.98	3.98	1.69	1.82	1.71	3.15	1.7	1.36	2.69	3.36	2.53	3.8	2.36	3.21	4.04	1.95	5.2	2.1	2.45	2.88	2.61	2.61	4.83	2.79	2.44	2.5	2.59
1995	2.91	3.79	3.14	3.3	1.83	2.73	2.1	3.37	1.58	1.45	3.65	3.89	2.58	3.97	2.43	2.98	3.53	1.26	5.12	2.31	2.33	3.64	2.31	2.62	5	2.16	2.61	2.9	2.04
1996	2.77	3.3	3.13	3.51	1.81	2.37	2.15	2.92	1.61	1.19	3.76	3.21	2.32	3.85	2.29	2.21	3.23	1.89	4.21	1.93	2.56	2.67	1.99	2.67	4.53	2.14	2.29	2.45	1.86
1997	3.41	3.76	3.7	3.36	1.92	2.09	2.2	3.04	1.6	0.94	3.44	3.22	2.84	4.17	3.19	2.72	3.39	2.34	4.2	1.83	3.08	1.9	2.54	2.96	5.19	2.57	2.36	2.78	1.48
1998	3.24	3.17	2.4	2.27	2.06	2.02	1.63	2	0.94	0.64	2.35	2.21	2.23	3.4	2.62	2.03	1.49	1.57	2.92	1.86	2.42	2.28	2.58	2.75	4.42	1.8	1.71	1.54	0.84
1999	2.81	2.95	2.53	2.33	1.9	1.11	1.92	1.89	1.7	1.19	3.23	2.47	2.63	3.01	2.39	2.58	3.07	1.53	3.85	1.85	2.23	2.33	2.52	2.57	4.36	1.78	2.26	2.1	0.94
2000	2.32	2.32	2.28	3.05	1.46	1.35	1.74	1.97	3.01	1.2	4.22	2.75	2.58	3.38	2.14	2.91	3.43	1.66	4.9	3.62	2.95	1.73	2.58	2.56	3.11	1.61	2.09	1.94	1.06
2001	3.57	3.73	2.87	4.35	2.06	2.51	1.99	2.19	3.89	2.21	5.41	3.92	4.5	2.8	2.73	3.82	4.19	1.85	5.63	4.77	2.63	2.43	2.82	2.84	5.12	2.51	3.09	3.27	1.56
2002	3.44	2.74	2.89	2.95	2.02	1.89	1.73	1.89	3.07	1.8	4.55	3.69	5.09	2.07	2.78	4.02	3.51	1.78	4.1	4.53	1.97	2.07	3.34	2.57	3.98	1.76	2.06	2.22	1.68
2003	2.69	1.99	1.56	1.64	1.3	0.99	1.37	1.08	1.67	2.24	2.86	1.87	4.62	2.51	2.26	3.74	2.73	1.13	2.74	4.15	1.47	2	2.18	1.53	2.06	1.31	1.84	1.56	1.54
2004	2.5	2.5	1.83	2.25	2.39	1.18	1.8	0.83	2.3	3.04	3.67	1.93	4.91	4.22	2.44	5.82	2.14	0.9	2.95	4.06	1.08	2.49	1.66	2.14	2.29	0.83	1.08	1.35	1.57
2005	2.25	3	1.22	2.33	2.04	1.36	1.51	1.13	1.98	2.44	3.56	1.7	4.17	4.19	2.29	5.59	2.13	1.21	2.11	3.04	1.39	2.04	2.04	2.33	2.01	0.96	1.15	1.42	2.66
2006	2.86	3.19	1.35	2.64	2.34	0.87	1.74	1.51	2.05	2.52	2.74	2.03	3.4	4.06	2.4	5.44	2.25	1.47	0.98	3.02	1.89	2.61	1.88	2.24	1.98	1.25	1.75	2.02	2.76
2007	3.38	3.45	1.82	3.09	3.58	0.99	2.52	1.9	3.76	2.93	3.21	3.23	4.02	5.9	3.08	7.12	3.21	0.85	1.18	3.85	2.88	3.21	2.18	3.25	2.75	1.36	2.54	2.56	4.37
2008	3.32	4.29	1.48	3.18	3.97	1.96	1.74	2.36	3.42	2.82	3.88	3.62	3.71	5.86	4.17	7.61	2.9	1.58	1.57	3.21	2.32	2.92	2.65	2.74	3.5	1.87	2.29	2.82	3.31
2009	2.94	4.36	1.62	2.5	4.01	1.59	1.62	2.5	3.2	3.35	4.16	3.24	3.94	5.24	4.28	8.55	2.28	1.36	1.57	3.21	2.59	2.35	2.33	1.95	4.13	1.81	2.5	1.54	2.44
2010	2.33	3.42	1.68	1.68	3.56	1.77	1.97	2.13	2.64	2.36	3.64	3.23	3.23	4.03	5.47	6.57	2.02	1.99	1.81	2.55	2.41	1.76	2.03	2.01	4.34	1.6	1.92	1.22	2.61
2011	2	2.31	1.49	1.23	2.78	0.97	1.75	1.62	2.7	2.68	4.12	3.01	2.92	4.06	4.52	6.14	1.35	1.34	1.59	2.82	2.21	1.81	1.79	1.81	3.58	1.23	1.86	1.05	2.42
2012	1.88	2.68	2.16	1.66	3.03	0.99	2.53	2.16	2.62	2.87	4.77	3.03	3.68	4.68	6.56	6.6	1.95	1.91	2.68	3.08	2.57	1.61	1.77	2.41	3.68	1.7	2.64	0.99	2.78
