# Rohner - Weidwald - QUSP - ITRDB CHE459
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/41271
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-41271.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che459-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che459.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che459.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-05-02
#--------------------
# File_Last_Modified_Date
#   Date: 2025-05-02
#--------------------
# Title
#   Study_Name: Rohner - Weidwald - QUSP - ITRDB CHE459
#--------------------
# Investigators
#   Investigators: Rohner, Brigitte; Ringwald, Veronique; Bigler, Christof
#--------------------
# Description_Notes_and_Keywords
#   Description: Elevation range: 610 - 640 m a.s.l.
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Rohner B.E. 2012. Growth and mortality of oak (Quercus spp.): a combined analysis of monitoring and tree-ring data from Swiss forest reserves. PhD thesis. ETH Zurich, Zurich. doi:10.3929/ethz-a-007594406
#   Abstract:
#--------------------
# Publication
#   Authors: Rohner, Brigitte; Harald Bugmann; Christof Bigler
#   Published_Date_or_Year: 2013
#   Published_Title: Estimating the age–diameter relationship of oak species in Switzerland using nonlinear mixed-effects models
#   Journal_Name: Eur J Forest Res
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s10342-013-0710-5
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Swiss Federal Office for the Environment (FOEN)
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Weidwald
#   Location: Switzerland
#   Northernmost_Latitude: 47.4130556
#   Southernmost_Latitude: 47.4130556
#   Easternmost_Longitude: 7.9925
#   Westernmost_Longitude: 7.9925
#   Elevation_m: 625
#--------------------
# Data_Collection
#   Collection_Name: CHE459
#   First_Year: 1852
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WwE061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE063_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE063; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE064_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE064; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE065_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE065; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE066_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE066; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE067_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE067; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE068_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE068; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE069_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE069; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE073_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE073; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE074_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE074; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE075_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE075; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE076_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE076; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE077_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE077; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE078_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE078; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE083_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE083; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE084_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE084; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE085_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE085; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE086_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE086; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE087_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE087; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE088_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE088; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WwE091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WwE091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WwE061_raw	WwE062_raw	WwE063_raw	WwE064_raw	WwE065_raw	WwE066_raw	WwE067_raw	WwE068_raw	WwE069_raw	WwE070_raw	WwE071_raw	WwE072_raw	WwE073_raw	WwE074_raw	WwE075_raw	WwE076_raw	WwE077_raw	WwE078_raw	WwE079_raw	WwE080_raw	WwE081_raw	WwE082_raw	WwE083_raw	WwE084_raw	WwE085_raw	WwE086_raw	WwE087_raw	WwE088_raw	WwE089_raw	WwE090_raw	WwE091_raw
1965	0.2	0.5	0.63	0.81	0.62	0.18	0.89	0.42	0.95	0.67	0.74	0.41	1.57	0.57	0.33	1.11	0.22	0.88	0.62	1.14	0.59	1.23	0.83	1.23	0.6	0.7	0.36	1.03	0.76	0.47	1.03
1966	0.14	0.37	0.46	0.48	0.3	0.2	0.54	0.38	0.6	0.48	0.44	0.25	0.79	0.53	0.28	0.74	0.13	0.5	0.59	0.41	0.32	0.68	0.67	0.99	0.44	0.69	0.32	0.62	0.5	0.31	0.56
1967	0.19	0.38	0.33	0.37	0.34	0.15	0.59	0.37	0.43	0.7	0.37	0.28	0.61	0.59	0.31	0.64	0.16	0.63	0.71	0.48	0.56	0.87	0.51	1.13	0.56	0.64	0.33	0.73	0.55	0.33	0.56
1968	0.14	0.34	0.35	0.34	0.43	0.18	0.51	0.38	0.53	0.73	0.51	0.37	0.67	0.42	0.26	0.71	0.1	0.58	0.71	0.43	0.35	0.77	0.55	1.08	0.54	0.54	0.26	0.66	0.42	0.25	0.48
1969	0.17	0.52	0.45	0.55	0.49	0.25	0.69	0.51	0.88	0.97	0.65	0.6	1.11	0.55	0.39	1.07	0.12	0.72	0.76	0.46	0.47	1.1	0.8	1.13	0.53	0.57	0.25	0.82	0.67	0.4	0.57
1970	0.18	0.32	0.23	0.46	0.41	0.14	0.44	0.32	0.68	0.55	0.35	0.36	0.83	0.45	0.22	0.65	0.15	0.47	0.62	0.36	0.34	0.67	0.83	0.85	0.36	0.47	0.25	0.65	0.41	0.29	0.41
1971	0.18	0.38	0.31	0.46	0.39	0.07	0.46	0.34	0.79	0.71	0.62	0.34	0.9	0.38	0.16	0.83	0.1	0.65	0.65	0.33	0.22	0.7	1.28	0.78	0.49	0.49	0.21	0.73	0.48	0.18	0.23
1972	0.18	0.41	0.62	0.71	0.5	0.23	0.74	0.31	0.64	0.52	0.71	0.34	1.01	0.57	0.41	1.18	0.17	0.38	1.1	0.44	0.49	0.93	0.56	0.7	0.34	0.71	0.33	0.73	0.84	0.29	0.43
1973	0.12	0.5	0.55	0.5	0.72	0.13	0.54	0.38	0.71	0.66	0.56	0.49	0.91	0.45	0.24	0.92	0.16	0.55	0.94	0.35	0.4	0.73	0.68	0.77	0.45	0.64	0.29	0.67	0.77	0.27	0.52
1974	0.1	0.41	0.51	0.46	0.54	0.14	0.53	0.4	0.63	0.59	0.71	0.43	0.86	0.36	0.16	0.83	0.05	0.59	0.8	0.25	0.25	0.68	0.6	0.66	0.45	0.43	0.18	0.74	0.53	0.22	0.35
1975	0.17	0.59	0.5	0.6	0.82	0.13	0.76	0.56	0.78	0.96	0.71	0.65	1.3	0.44	0.4	1.1	0.21	0.69	0.88	0.61	0.45	1.09	0.74	0.93	0.37	0.59	0.28	0.73	0.82	0.37	0.49
1976	0.2	0.3	0.42	0.44	0.58	0.12	0.49	0.31	0.42	0.63	0.54	0.44	0.77	0.36	0.27	0.83	0.09	0.39	0.5	0.32	0.42	0.51	0.56	0.69	0.31	0.58	0.17	0.43	0.48	0.28	0.27
1977	0.31	0.38	0.6	0.79	0.57	0.16	1.32	0.49	0.69	0.78	0.65	0.59	1.1	0.56	0.4	1.16	0.11	0.58	0.67	0.46	0.54	0.96	0.63	0.73	0.32	0.59	0.28	0.67	0.65	0.37	0.49
1978	0.26	0.46	0.57	0.64	0.45	0.17	0.84	0.3	0.74	0.67	0.61	0.58	1.09	0.46	0.43	1.16	0.08	0.51	0.47	0.27	0.35	0.8	0.41	0.57	0.18	0.67	0.17	0.73	0.63	0.33	0.51
1979	0.32	0.42	0.56	0.83	0.54	0.16	0.64	0.49	0.71	0.8	0.63	0.82	0.96	0.54	0.44	1.02	0.17	0.5	0.56	0.4	0.58	0.91	0.59	0.73	0.22	0.79	0.28	0.86	0.65	0.33	0.55
1980	0.36	0.62	0.47	0.78	0.47	0.11	0.47	0.56	0.55	1.03	0.58	0.76	1.07	0.66	0.64	0.99	0.14	0.54	0.43	0.25	0.63	1.03	0.6	0.72	0.27	0.82	0.23	0.9	0.68	0.42	0.86
1981	0.31	0.39	0.42	0.56	0.49	0.1	0.38	0.35	0.38	0.98	0.31	0.61	0.93	0.39	0.44	0.75	0.08	0.46	0.37	0.24	0.49	0.64	0.49	0.62	0.26	0.55	0.14	0.69	0.38	0.23	0.31
1982	0.39	0.58	0.65	0.95	0.54	0.17	0.53	0.62	1.06	1.15	0.65	1.03	1.32	0.66	0.67	1.28	0.14	0.6	0.56	0.31	0.65	1.06	0.93	0.73	0.33	0.99	0.22	1.08	0.83	0.44	0.49
1983	0.44	0.49	0.43	0.75	0.56	0.13	0.46	0.71	0.89	0.92	0.52	0.84	1.05	0.57	0.54	0.98	0.13	0.59	0.5	0.37	0.54	0.73	0.79	0.78	0.26	0.95	0.2	0.69	0.8	0.26	0.44
1984	0.39	0.34	0.41	0.57	0.35	0.05	0.38	0.52	0.58	0.68	0.5	0.59	0.8	0.44	0.33	0.69	0.08	0.49	0.31	0.22	0.4	0.51	0.43	0.52	0.25	0.64	0.16	0.53	0.44	0.24	0.32
1985	0.3	0.37	0.46	0.72	0.53	0.13	0.39	0.6	0.65	0.62	0.58	0.64	0.94	0.53	0.66	0.91	0.07	0.5	0.48	0.29	0.41	0.84	0.6	0.64	0.35	0.87	0.18	0.77	0.78	0.29	0.34
1986	0.39	0.41	0.51	0.72	0.41	0.08	0.41	0.46	0.69	0.62	0.58	0.56	0.88	0.47	0.76	0.83	0.14	0.53	0.5	0.29	0.44	0.67	0.51	0.59	0.33	0.78	0.09	0.61	0.73	0.27	0.41
1987	0.37	0.39	0.57	1.19	0.73	0.17	0.49	0.77	1.01	0.68	0.71	0.94	1.12	0.53	1.17	1.21	0.17	0.48	0.59	0.41	0.57	1.47	0.69	0.69	0.38	0.81	0.21	0.83	0.68	0.47	0.49
1988	0.29	0.29	0.41	0.55	0.47	0.1	0.33	0.48	0.77	0.57	0.63	0.63	0.62	0.41	0.53	0.83	0.11	0.4	0.48	0.27	0.41	0.73	0.45	0.61	0.32	0.69	0.14	0.55	0.59	0.29	0.42
1989	0.25	0.26	0.35	0.66	0.34	0.07	0.29	0.44	0.52	0.39	0.35	0.84	0.58	0.38	0.44	0.76	0.13	0.39	0.31	0.2	0.43	0.67	0.42	0.67	0.27	0.7	0.06	0.61	0.6	0.26	0.18
1990	0.31	0.45	0.61	0.82	0.47	0.11	0.41	0.49	0.61	0.58	0.87	1.22	0.87	0.56	1.14	0.91	0.17	0.56	0.53	0.41	0.54	1.18	0.62	0.76	0.27	0.67	0.22	0.55	1	0.41	0.49
1991	0.42	0.38	0.54	0.7	0.36	0.07	0.31	0.32	0.48	0.37	0.45	0.98	0.7	0.39	0.7	0.66	0.08	0.39	0.46	0.25	0.36	0.86	0.45	0.54	0.29	0.53	0.13	0.44	0.62	0.21	0.39
1992	0.36	0.29	0.56	0.54	0.37	0.07	0.33	0.32	0.69	0.38	0.41	0.8	0.78	0.39	0.68	0.61	0.05	0.49	0.41	0.17	0.38	0.9	0.41	0.63	0.29	0.5	0.23	0.6	0.93	0.31	0.38
1993	0.4	0.36	0.43	0.59	0.32	0.1	0.27	0.37	0.44	0.44	0.41	0.95	0.59	0.44	0.55	0.57	0.1	0.32	0.31	0.18	0.38	0.76	0.3	0.67	0.21	0.62	0.24	0.45	0.53	0.18	0.43
1994	0.66	0.54	0.7	0.8	0.51	0.13	0.33	0.55	0.68	0.6	0.5	0.94	0.9	0.62	1.19	0.79	0.15	0.72	0.37	0.33	0.54	1.09	0.66	1.27	0.35	0.89	0.26	0.82	0.8	0.42	0.65
1995	0.76	0.38	0.62	0.76	0.4	0.19	0.3	0.52	0.53	0.44	0.56	0.52	0.97	0.5	0.85	0.67	0.09	0.59	0.34	0.26	0.43	0.78	0.52	1.01	0.35	0.79	0.26	0.65	0.71	0.28	0.71
1996	0.59	0.3	0.56	0.54	0.35	0.11	0.32	0.36	0.59	0.4	0.54	0.7	0.96	0.56	0.79	0.53	0.12	0.51	0.28	0.14	0.39	0.74	0.39	0.72	0.34	0.51	0.21	0.63	0.63	0.3	0.37
1997	0.4	0.27	0.69	0.52	0.37	0.1	0.36	0.4	0.52	0.38	0.7	0.74	1.04	0.57	0.9	0.52	0.08	0.51	0.26	0.16	0.38	0.95	0.31	0.59	0.3	0.58	0.22	0.65	0.73	0.27	0.28
1998	0.35	0.34	0.64	0.45	0.25	0.15	0.33	0.44	0.41	0.21	0.59	0.59	0.9	0.47	0.53	0.64	0.06	0.54	0.19	0.2	0.25	0.63	0.37	0.73	0.27	0.68	0.23	0.59	0.7	0.29	0.22
1999	0.7	0.67	0.84	0.67	0.39	0.08	0.36	0.57	0.45	0.44	0.53	1.31	1.34	0.66	0.96	0.66	0.11	0.67	0.34	0.25	0.51	1.16	0.55	0.9	0.42	0.99	0.31	0.82	0.9	0.41	0.25
2000	0.43	0.33	0.67	0.51	0.28	0.16	0.4	0.39	0.33	0.25	0.55	0.73	0.74	0.49	0.51	0.44	0.1	0.49	0.25	0.16	0.41	0.58	0.36	0.71	0.16	0.8	0.22	0.67	0.69	0.34	0.26
2001	0.55	0.43	0.85	0.49	0.38	0.08	0.45	0.51	0.53	0.3	0.7	1.08	1.13	0.65	0.61	0.67	0.16	0.78	0.28	0.23	0.4	0.76	0.72	1.09	0.34	1.15	0.39	0.96	0.93	0.38	0.2
2002	0.45	0.42	0.69	0.44	0.34	0.09	0.39	0.4	0.38	0.31	0.7	0.91	1.01	0.49	0.61	0.58	0.11	0.65	0.3	0.25	0.36	0.77	0.44	0.94	0.23	0.9	0.29	0.85	0.65	0.21	0.25
2003	0.41	0.3	0.57	0.38	0.39	0.12	0.37	0.3	0.26	0.24	0.42	0.59	0.76	0.48	0.41	0.54	0.12	0.54	0.24	0.23	0.28	0.59	0.35	0.62	0.23	0.77	0.32	0.67	0.54	0.27	0.24
2004	0.5	0.28	0.82	0.32	0.27	0.13	0.35	0.36	0.47	0.23	0.58	0.5	0.8	0.54	0.42	0.34	0.1	0.6	0.14	0.14	0.24	1.33	0.23	0.41	0.23	0.63	0.35	0.75	0.56	0.32	0.12
2005	0.42	0.28	0.6	0.35	0.38	0.12	0.3	0.34	0.32	0.2	0.44	0.56	1.09	0.6	0.32	0.35	0.1	0.37	0.21	0.22	0.33	0.65	0.25	0.47	0.28	0.72	0.38	0.55	0.58	0.28	0.26
2006	0.59	0.32	0.69	0.4	0.41	0.06	0.28	0.27	0.36	0.27	0.47	0.57	1.4	0.6	0.36	0.44	0.07	0.6	0.23	0.37	0.32	0.66	0.19	0.48	0.3	0.87	0.39	0.56	0.88	0.28	0.3
2007	0.51	0.46	1.17	0.4	0.48	0.09	0.37	0.29	0.42	0.28	1.05	0.69	3.1	0.7	0.35	0.54	0.11	0.56	0.22	0.32	0.27	0.6	0.22	0.66	0.21	0.94	0.39	0.74	1.03	0.33	0.25
2008	0.66	0.33	0.64	0.51	0.52	0.06	0.23	0.35	0.46	0.32	0.6	0.6	1.76	0.52	0.42	0.48	0.08	0.51	0.22	0.34	0.33	0.34	0.29	1.24	0.25	0.92	0.39	0.63	1.14	0.35	0.28
2009	0.45	0.32	0.72	0.42	0.41	0.17	0.17	0.34	0.37	0.25	0.53	0.6	1.44	0.42	0.39	0.44	0.09	0.48	0.17	0.17	0.2	0.31	0.18	NA	0.28	0.85	0.34	0.79	0.84	0.26	0.21
