# Luz - Derborence - ABAL - ITRDB CHE484
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/41296
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-41296.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che484-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che484.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che484.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-05-02
#--------------------
# File_Last_Modified_Date
#   Date: 2025-05-02
#--------------------
# Title
#   Study_Name: Luz - Derborence - ABAL - ITRDB CHE484
#--------------------
# Investigators
#   Investigators: Luz, Flavia; Nötzli, Magdalena; Bigler, Christof
#--------------------
# Description_Notes_and_Keywords
#   Description: Elevation range: ca. 1460 - 1600 m a.s.l.
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Luz F. 2024. Altersbestimmung und Klimawachstumsanalyse von Weisstannen im Waldreservat Derborence VS. Bachelor thesis. ETH Zurich, Zurich.
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Derborence
#   Location: Switzerland
#   Northernmost_Latitude: 46.27777779
#   Southernmost_Latitude: 46.27777779
#   Easternmost_Longitude: 7.218611118
#   Westernmost_Longitude: 7.218611118
#   Elevation_m: 1520
#--------------------
# Data_Collection
#   Collection_Name: CHE484
#   First_Year: 1825
#   Last_Year: 2021
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## A.A3.704_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A.A3.704; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A12.86_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A12.86; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A.A13.25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A.A13.25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A.A40.X4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A.A40.X4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A.A40.X5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A.A40.X5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A.A40.X6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A.A40.X6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A.A40.X7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A.A40.X7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A.A56.X1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A.A56.X1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A.A61.X2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A.A61.X2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A.A61.X4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A.A61.X4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nA2.X1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nA2.X1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nA8.219_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nA8.219; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nA40.X8_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nA40.X8; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nA40.X9_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nA40.X9; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	A.A3.704_raw	A12.86_raw	A.A13.25_raw	A.A40.X4_raw	A.A40.X5_raw	A.A40.X6_raw	A.A40.X7_raw	A.A56.X1_raw	A.A61.X2_raw	A.A61.X4_raw	nA2.X1_raw	nA8.219_raw	nA40.X8_raw	nA40.X9_raw
1966	0.76	1.93	2.23	2.82	1.87	1.46	1.96	2.18	2.65	1.13	1.78	4.31	2.51	2
1967	0.74	2.16	2.52	3.02	1.83	1.6	2.11	2.34	2.65	1.37	1.74	3.95	2.32	1.92
1968	0.94	1.88	2.32	2.64	1.39	1.31	2	1.91	2.33	1.06	1.41	3.06	2.04	1.83
1969	0.92	2.35	2.47	3.41	1.59	1.56	2.63	2.18	3	1.64	1.81	3.99	1.63	2.52
1970	0.51	2.2	2.02	2.73	1.23	1.33	1.85	1.74	2.47	1.53	1.26	3.07	1.67	1.94
1971	0.84	2.48	2.35	2.74	1.17	1.65	2.41	1.64	2.78	1.88	2.18	3.33	2.02	1.94
1972	0.93	2.46	2.59	2.31	1.22	1.6	1.94	1.68	2.42	1.68	1.83	3.07	1.71	1.56
1973	1.01	2.49	2.54	1.7	1.2	1.28	1.73	1.75	2.27	1.5	2.95	2.56	1.85	1.27
1974	0.87	2.42	2.52	1.74	1.2	1.44	1.79	1.57	1.9	1.38	2.57	2.59	1.92	1.45
1975	0.67	2.13	2.48	1.81	1.14	1.44	1.78	1.22	1.68	1.23	2.95	2.37	2.38	1.33
1976	0.89	1.53	2.6	1.54	1.19	1.11	1.38	1.14	1.81	1.11	2.3	2.15	1.78	1.4
1977	0.47	2.02	2.69	1.88	1.05	1.23	1.21	1.17	1.95	0.98	1.94	2.15	2.18	1.41
1978	0.64	2.28	2.35	1.8	1.22	1.39	1.21	1.1	2.2	1.18	1.98	2.17	2	1.6
1979	0.77	2.37	2.1	1.59	1.11	1.35	1.56	1.09	2.49	1.39	1.8	1.9	1.95	1.39
1980	0.56	2.45	2.65	1.34	1.02	1.36	1.34	0.96	2.5	1.26	1.68	1.52	2.28	1.04
1981	0.62	2.29	2.68	1.51	1.04	1.22	1.59	1.06	2.41	1.12	1.61	1.33	2.27	1.1
1982	0.78	2.15	3.94	1.79	1.18	1.65	1.73	1.28	2.16	1.24	3.2	1.53	2.3	1.42
1983	0.84	2.25	3.58	2.11	1.25	1.33	1.97	1.33	1.96	1.2	3.18	1.16	2.43	1.31
1984	0.73	1.7	3.63	1.46	0.97	1.1	1.65	1.3	1.59	0.79	2.44	0.7	1.79	1.29
1985	0.88	1.91	3.55	1.66	1.07	1.39	2.21	1.44	1.85	1	3.17	0.8	2.18	1.25
1986	0.78	1.63	3.23	1.37	1	0.98	2.1	1.45	1.73	0.77	2.02	0.63	2.17	1.56
1987	0.88	1.84	2.91	1.69	1.15	1.02	2.29	1.43	2.05	0.91	1.92	0.67	2.5	1.61
1988	0.98	1.77	3.59	2.21	1.31	1.06	2.47	1.51	2.24	0.92	4.09	0.79	2.6	2.54
1989	1.1	1.83	3.87	2.3	1.38	1.2	2.38	1.4	2	1.05	3.54	0.73	3.5	2.78
1990	0.98	1.86	4.83	2.18	0.65	1.04	0.94	2.04	2.95	1	4.24	1.28	3.37	4.7
1991	0.84	0.91	3.48	1.02	0.39	0.78	0.25	1.27	1.9	0.57	3.41	2.35	1.68	4.19
1992	0.7	1.63	3.53	1.12	0.43	0.92	0.46	1.14	1.23	0.5	2.7	4.11	1.68	4.2
1993	0.94	2.36	4.36	2.45	0.58	1.67	0.58	1.57	1.51	0.64	3.42	5.94	2.12	4.09
1994	1.28	2.92	4.67	3.41	0.77	2.88	0.81	2.3	1.83	1	3.84	6.91	3.13	5.04
1995	1.23	3.36	4.59	3.05	0.95	3.46	0.88	2.27	2.34	1.19	2.79	6.2	2.68	4.78
1996	1.22	3.27	4.01	3.84	1.15	3.53	0.91	1.84	2.39	1	1.78	6.66	2.72	4.67
1997	1.57	3.6	4.02	3.58	1.58	4.14	1.5	3.33	3.01	1.34	2.42	8.24	3.91	4.95
1998	1.26	4.01	4	3.71	1.64	5.18	1.37	2.68	2.52	1.08	2.26	8.26	3.51	4.29
1999	0.99	4.37	4.4	3.38	1.42	4.09	1.08	2.05	2.32	1.25	1.33	6.83	3.94	3.05
2000	1.3	3.82	3.38	2.07	1.19	2.41	1.02	1.4	1.64	0.82	1.09	4.58	2.76	2.12
2001	1.67	4.24	4.04	2.6	1.33	2.78	1.82	1.68	2.12	0.65	1.26	5.99	3.38	2.47
2002	1.53	4.24	3.88	1.9	1.66	2.9	1.73	1.75	1.74	0.75	1.15	4.89	3.04	2.2
2003	1.35	4.55	5.1	1.65	1.73	2.61	1.73	1.63	1.69	0.75	1.07	4.68	3.14	1.96
2004	1.58	4.7	4.45	1.97	1.76	2.23	1.81	1.32	1.17	0.63	0.97	4.14	2.58	1.81
2005	1.51	4.63	3.77	1.9	1.85	2.63	2.36	1.47	1.49	0.5	1.38	3.78	2.42	1.8
2006	1.91	4.3	3.08	1.78	2.02	2.83	2.56	1.2	1.77	0.57	1.71	3.17	2.32	2.03
2007	1.91	4.6	3.25	1.74	1.94	3.37	3.4	1.32	1.76	0.67	1.77	2.75	2.26	2.32
2008	2.11	4.66	2.25	1.67	2.14	3.13	3.2	1.6	2.45	1.09	3.03	2.24	2.33	2.81
2009	1.89	4.12	3.89	1.83	2.14	2.7	2.8	1.65	2.71	1.32	2.91	1.82	1.97	2.5
2010	1.85	3.96	4.52	1.67	2.12	2.88	2.32	1.42	2.68	1.32	2.51	2.05	1.79	1.79
2011	1.75	3.48	3.77	2.12	2.27	3.18	2.1	1.58	2.15	1.03	2.63	2.51	1.72	1.63
2012	2.1	4.41	3.72	2.45	2.29	3.11	2.76	1.85	2.26	1.63	4.07	3.31	2.16	2.35
2013	2.2	4.09	2.8	2.27	2.08	2.42	2.12	1.38	2.02	1.96	3.24	3.35	1.58	1.86
2014	1.72	3.92	3.2	2.12	1.89	2.31	2.57	1.41	1.74	2.21	3.01	3.96	1.64	1.74
2015	2.02	4.1	3.32	2.19	1.74	2.25	2.46	1.37	1.92	2.66	3.62	5.05	1.89	1.72
2016	1.51	3.48	3.06	2.15	1.64	2.15	2.68	1.28	2.16	1.88	2.63	5.41	1.84	1.29
2017	1.38	3.21	2.93	1.75	1.52	2.19	1.94	1.56	1.58	1.44	2.55	5.33	1.67	1.22
2018	1.44	3.61	2.83	1.52	1.18	1.8	2.11	2.05	1.16	1.97	2.57	6.3	1.64	1.44
2019	1.23	2.94	2.57	1.35	0.97	1.57	1.71	1.75	0.8	1.97	2.28	6.38	1.25	1.26
2020	1.25	3.5	3.24	1.69	0.97	1.58	1.96	2.51	0.88	3.02	2.64	7.32	1.72	1.6
2021	1.11	2.9	3.01	1.22	0.92	1.62	1.76	2.2	1.29	2.34	1.62	6.06	1.65	1.42
