# Wiles - College of Wooster - QUAL - ITRDB OH026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39640
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39640.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/oh026-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/oh026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/oh026.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2024-07-01
#--------------------
# Title
#   Study_Name: Wiles - College of Wooster - QUAL - ITRDB OH026
#--------------------
# Investigators
#   Investigators: Wiles, Greg; Wiesenberg, Nick
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: College of Wooster
#   Location: Ohio
#   Northernmost_Latitude: 40.810863
#   Southernmost_Latitude: 40.810863
#   Easternmost_Longitude: -81.935627
#   Westernmost_Longitude: -81.935627
#   Elevation_m: 330
#--------------------
# Data_Collection
#   Collection_Name: OH026
#   First_Year: 1654
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GALPIN_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GALPIN; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cow.2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cow.2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW23S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW23S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW3NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW3NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## COW19NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: COW19NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cs1a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cs1a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS1C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS1C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS03N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS03N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS04WB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS04WB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS11B1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS11B1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS13.1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS13.1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## cs13c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: cs13c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CS13D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CS13D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WOO7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WOO7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GALPIN_raw	COW1_raw	COW1A_raw	COW1B_raw	COW03A_raw	COW3A_raw	cow.2_raw	COW10_raw	COW10A_raw	COW23S_raw	COW3NE_raw	COW19NW_raw	cs1a_raw	CS1B_raw	CS1C_raw	CS03N_raw	CS04WB_raw	CS6B_raw	CS11B1_raw	CS11B_raw	CS13.1_raw	cs13c_raw	CS13D_raw	WOO7B_raw
1816	0.693	0.51	0.55	0.669	NA	NA	0.482	0.612	NA	NA	2.648	NA	0.886	1.167	1.11	1.821	1.038	0.796	0.821	1.133	0.751	0.67	0.529	0.787
1817	0.86	0.711	1.01	0.841	NA	NA	0.684	1.096	NA	NA	2.609	NA	0.476	0.431	0.501	0.829	0.68	1.121	0.751	1.097	0.688	0.519	0.645	1.255
1818	0.769	0.48	0.77	0.656	NA	NA	0.857	0.838	NA	NA	1.77	NA	0.959	1.188	1	1.65	1.341	1.02	1.138	1.12	1.148	0.75	0.832	1.046
1819	0.685	0.445	0.652	0.6	NA	NA	0.622	0.8	NA	NA	1.728	NA	0.649	0.681	0.554	1.097	0.799	0.774	0.912	0.967	0.649	0.578	0.554	0.66
1820	0.388	0.427	0.399	0.436	NA	NA	0.592	0.594	NA	NA	1.917	NA	0.588	1.115	0.874	1.403	1.049	0.777	1.085	1.032	0.903	0.65	0.71	0.723
1821	0.496	0.407	0.447	0.372	NA	NA	0.58	0.754	NA	NA	1.68	NA	0.709	1.15	0.745	1.258	0.92	0.694	1.04	0.832	0.87	0.723	0.773	0.752
1822	0.568	0.391	0.52	0.46	NA	NA	0.443	0.595	NA	NA	1.218	NA	0.673	0.795	0.676	1.015	0.947	0.723	0.949	0.961	0.924	0.577	0.805	0.649
1823	0.753	0.612	0.812	0.692	NA	NA	0.624	0.732	NA	NA	1.737	NA	0.826	0.944	1.005	1.554	1.474	0.949	1.232	1.282	0.869	0.863	0.934	0.803
1824	0.806	0.689	0.804	0.784	NA	NA	0.56	0.774	NA	NA	2.343	NA	0.951	1.14	1.23	1.647	1.551	0.996	0.863	1.593	1.029	0.812	0.917	0.779
1825	0.523	0.565	0.759	0.62	NA	NA	0.635	0.694	NA	NA	1.938	NA	1.034	1.166	1.208	1.758	1.881	0.877	0.987	1.408	0.902	0.856	0.944	0.707
1826	0.605	0.381	0.347	0.511	NA	NA	0.534	0.602	NA	NA	1.938	NA	1.141	1.089	1.131	1.629	1.452	0.892	1.02	1.465	0.998	1.009	0.766	0.755
1827	0.612	0.5	0.597	0.634	NA	NA	0.722	0.645	NA	NA	1.946	NA	0.977	1.138	1.358	1.722	1.631	1.003	1.357	1.439	1.118	1.005	0.845	0.858
1828	0.879	0.673	0.803	0.925	NA	NA	0.894	0.842	NA	NA	2.206	NA	1.126	1.651	1.646	1.73	2.244	1.085	1.336	1.548	1.194	1.21	0.998	0.891
1829	0.406	0.358	0.494	0.376	NA	NA	0.607	0.691	NA	NA	1.675	3.993	0.733	0.896	0.963	1.663	1.248	0.72	0.963	1.094	0.787	0.787	0.927	1.57
1830	0.932	1.003	0.947	0.886	NA	NA	0.752	0.847	NA	NA	2.408	1.408	0.863	1.009	1.152	1.608	1.353	1.071	1.22	1.368	1.258	1.169	1.05	1.1
1831	0.821	0.583	0.611	0.593	NA	NA	0.8	0.723	NA	NA	1.838	1.118	1.014	1.031	1.333	1.987	1.989	0.844	1.229	1.263	1.1	1.16	1.046	0.962
1832	0.74	0.568	0.805	0.645	NA	NA	0.758	0.607	NA	NA	2.002	0.807	0.757	0.837	1	1.161	1.646	0.957	0.95	1.125	0.965	1.188	1.115	0.863
1833	0.476	0.485	0.592	0.471	NA	NA	0.65	0.42	NA	NA	1.693	0.579	0.587	0.648	0.725	1.446	1.622	0.835	1.089	1.181	0.861	1.065	0.82	0.947
1834	0.728	0.526	0.718	0.755	NA	NA	0.793	0.655	NA	NA	2.11	0.787	0.826	0.86	0.92	1.717	2.083	0.986	1.152	1.268	0.952	1.085	1.133	0.833
1835	0.592	0.591	0.836	0.552	NA	NA	0.732	0.704	NA	NA	2.194	0.853	0.805	1	0.821	1.793	1.995	1.037	1.139	1.367	0.914	1.262	1.312	0.974
1836	0.595	0.542	0.407	0.673	NA	NA	0.798	0.503	NA	NA	2.402	0.777	0.917	0.853	0.9	1.518	1.602	0.958	1.276	1.2	0.823	1.173	1.365	0.966
1837	0.685	0.539	0.586	0.671	NA	NA	0.723	0.42	0.67	NA	2.22	0.967	0.615	0.632	0.663	1.472	1.439	0.807	1.228	1.215	0.678	0.886	1.335	0.849
1838	0.462	0.487	0.629	0.396	NA	NA	0.611	0.557	0.525	NA	2.318	0.814	0.722	0.945	0.756	1.166	1.228	0.8	1.173	1.142	0.781	0.863	1.171	0.798
1839	0.387	0.513	0.443	0.277	NA	NA	0.482	0.487	0.354	NA	1.613	0.437	0.805	0.729	0.748	1.577	1.206	0.785	0.975	0.961	0.714	0.826	1.027	0.711
1840	0.708	0.702	0.615	0.602	NA	NA	0.67	0.443	0.58	NA	2.11	1.274	1.014	1.238	1.007	1.737	1.551	0.951	1.428	1.248	1.041	1.351	1.492	1.016
1841	0.621	0.534	0.731	0.598	NA	NA	0.562	0.702	0.587	NA	2.154	0.861	0.783	1.005	0.87	1.096	1.08	0.865	1.149	1.103	0.886	1.066	1.218	0.93
1842	0.764	0.533	0.756	0.846	NA	NA	0.776	0.531	0.712	NA	2.782	0.892	0.597	0.977	0.881	1.381	1.29	0.928	1.332	1.284	1.02	1.351	1.427	1.042
1843	0.755	0.449	0.733	0.783	NA	NA	0.647	0.728	0.747	NA	2.289	1.014	0.748	1.256	1.104	1.24	0.893	0.891	1.008	1.026	1.099	1.096	1.042	0.938
1844	0.786	0.483	0.75	0.657	NA	NA	0.535	0.537	0.856	NA	2.465	0.931	0.751	1.023	0.921	0.927	1.148	0.849	1.131	1.195	0.906	0.973	1.166	0.765
1845	0.765	0.49	0.71	0.745	NA	NA	0.597	0.682	0.736	NA	1.833	0.736	0.656	0.618	0.624	0.886	0.722	0.728	0.852	1.111	0.837	1.104	1.079	0.717
1846	0.716	0.593	0.608	0.642	NA	NA	0.578	0.549	0.785	NA	1.626	0.738	0.966	0.985	0.961	1.349	1.47	0.75	1.042	1.439	0.927	1.223	1.448	0.774
1847	0.956	0.854	0.743	0.94	NA	NA	0.552	1.001	0.815	NA	2.245	1.237	1.211	1.412	1.224	1.992	1.851	0.804	1.403	1.95	1.152	1.667	1.523	0.826
1848	0.692	0.644	0.604	0.916	NA	NA	0.641	0.711	0.993	NA	2.746	1.199	1.414	1.188	1.275	1.704	1.835	0.871	1.094	1.391	1.015	1.627	1.418	0.71
1849	0.687	0.596	0.969	0.698	NA	NA	0.565	0.969	1.029	NA	2.172	1.004	0.777	1.024	0.988	1.293	1.602	0.839	0.945	1.005	0.846	1.312	1.537	0.759
1850	0.799	0.597	0.994	0.659	NA	NA	0.594	1.135	1.083	NA	2.348	1.064	0.949	1.133	1.191	1.655	1.585	1.042	1.211	1.312	1.093	1.283	1.343	0.98
1851	0.773	0.698	0.552	0.722	NA	NA	0.847	0.95	0.923	NA	2.31	1.045	0.928	0.97	0.972	1.58	1.706	1.115	1.199	1.195	0.878	1.211	1.322	0.847
1852	0.631	0.652	0.696	0.585	NA	NA	0.721	0.958	0.802	NA	2.016	0.989	0.854	0.922	0.874	1.575	1.601	0.899	1.07	1.141	0.8	1.172	1.095	0.88
1853	0.656	0.613	0.786	0.439	NA	NA	0.521	0.987	0.843	NA	1.878	0.9	0.743	1.013	1.082	1.618	1.694	0.704	0.955	1.046	0.797	1.311	1.236	0.739
1854	0.693	0.727	0.535	0.698	NA	NA	0.941	1.326	1.199	NA	2.289	0.974	0.93	1.046	1.141	2.003	1.361	0.805	0.973	1.095	0.812	1.959	0.912	0.901
1855	0.496	0.525	0.42	0.832	NA	NA	0.552	0.902	0.868	NA	1.526	1.09	1.151	1.039	1.18	1.402	1.414	0.583	1.072	1.344	0.813	1.216	1.001	0.688
1856	0.509	0.489	0.726	0.451	NA	NA	0.542	1.328	1.11	NA	1.268	0.972	0.828	1.078	0.948	1.209	1.473	0.629	1.057	1.178	1.024	1.197	1.141	0.625
1857	0.406	0.379	0.581	0.444	NA	NA	0.518	1.018	1.01	NA	0.9	0.637	1.018	1.141	1.057	1.726	1.592	0.536	1.154	1.452	0.753	0.917	0.959	0.531
1858	0.47	0.532	0.629	0.37	NA	NA	0.296	1.028	1.272	NA	0.893	0.702	1.261	1.007	1.393	1.747	2.181	0.549	1.583	2.215	0.934	1.12	1.162	0.625
1859	0.536	0.444	0.495	0.618	NA	NA	0.44	1.511	1.447	NA	1.238	0.986	1.542	1.12	1.524	1.194	2.47	0.52	1.97	3.052	1.239	1.108	1.089	0.676
1860	0.593	0.68	0.381	0.566	NA	NA	0.516	1.045	1.584	NA	1.43	1.105	1.617	1.377	1.342	1.484	2.765	0.641	1.699	3.841	1.97	1.567	1.462	0.737
1861	0.592	0.541	0.354	0.559	NA	NA	0.501	1.139	1.627	NA	1.325	1.081	1.276	1.208	1.412	1.346	2.51	0.526	1.697	2.982	2.04	0.979	1.287	0.552
1862	0.921	0.65	0.552	0.8	NA	NA	0.886	1.564	1.848	NA	1.637	1.402	1.203	1.349	1.657	1.858	3.273	0.718	1.955	3.068	1.875	1.054	1.198	0.77
1863	0.729	0.631	0.657	0.725	1.527	1.536	0.647	1.311	1.409	NA	1.009	0.829	0.736	0.884	0.93	1.078	1.948	0.796	1.412	2.279	1.738	0.729	1.237	0.623
1864	0.663	0.637	0.48	0.781	1.8	1.625	0.955	1.166	1.426	NA	1.308	1.273	1.069	1.139	1.233	1.107	2.495	0.823	1.503	2.146	2.237	1.004	1.197	0.792
1865	0.674	0.611	0.737	0.747	1.939	1.808	1.367	1.493	1.496	NA	1.506	1.232	1.248	1.197	1.389	1.214	2.729	0.992	2.054	3.117	2.279	1.005	0.986	0.996
1866	0.985	0.722	0.856	1.11	2.4	2.534	1.149	1.713	1.753	NA	2.016	1.398	1.398	1.51	1.391	1.374	2.66	0.91	2.016	2.604	2.34	0.923	1.192	0.86
1867	1.032	0.921	1.105	0.693	2.01	1.825	0.928	1.625	1.809	NA	1.45	1.179	1.061	0.901	0.866	1.105	1.889	0.942	1.593	2.045	2.33	0.912	1.039	0.822
1868	1.329	1.427	1.245	1.346	2.017	2.031	1.063	1.9	2.261	NA	1.643	1.48	1.003	1.038	0.927	1.276	1.494	0.845	1.566	2.106	1.965	1.069	1.119	0.811
1869	0.991	1.247	1.217	0.998	2.588	2.64	0.922	1.596	1.779	NA	1.914	1.18	1.662	1.447	1.138	1.987	3.055	0.802	1.785	2.017	1.794	1.2	1.06	0.638
1870	0.862	0.837	0.909	0.805	2.52	2.398	0.667	1.421	1.537	NA	1.731	0.85	0.772	0.781	0.861	1.148	1.352	0.608	1.013	1.069	1.209	1.111	0.899	0.535
1871	1.219	1.472	1.332	1.321	1.642	1.659	0.638	1.75	1.815	NA	1.513	1.29	0.981	1.113	1.031	1.526	2.593	0.791	1.222	1.23	1.158	1.175	1.027	0.583
1872	1.851	2.388	2.084	1.903	1.717	1.76	0.61	2.222	2.989	NA	1.516	1.335	1.046	1.339	1.49	1.388	2.063	0.58	0.896	1.416	0.86	1.279	0.82	0.444
1873	1.713	2.826	1.772	1.993	1.748	1.697	0.658	2.058	3.246	NA	1.393	1.57	1.079	1.274	1.353	1.582	1.824	0.57	0.837	1.351	0.916	1.11	0.944	0.535
1874	1.644	1.958	1.589	1.787	1.847	1.946	0.675	1.474	2.527	NA	1.177	1.312	1.144	1.199	1.224	1.393	2.766	0.529	0.88	1.486	0.766	1.171	1.077	0.488
1875	2.056	3.155	2.68	2.326	2.052	2.136	1.123	1.987	2.902	NA	1.24	1.503	1.227	1.604	1.573	1.898	2.531	0.636	0.869	1.121	0.935	1.182	1.197	0.617
1876	3.092	2.514	3.13	3.456	2.16	2.045	1.455	2.314	3.986	NA	1.384	1.439	1.285	1.951	1.613	1.711	2.589	0.548	1.171	1.618	1.076	1.263	1.336	0.676
1877	2.302	1.91	2.467	2.611	1.992	2.196	1.701	1.972	3.29	NA	1.477	1.243	0.99	1.324	1.232	1.274	2.854	0.867	1.026	1.459	1.141	1.43	1.009	0.792
1878	3.265	4.163	3.928	3.219	2.701	2.715	1.483	2.173	3.842	NA	1.461	1.091	1.561	1.363	1.557	1.645	3.578	0.893	1.447	1.785	1.35	1.349	1.097	0.886
1879	2.939	3.145	2.829	3.058	2.513	2.502	1.651	2.044	4.181	NA	1.378	1.549	0.882	1.113	1.233	1.478	2.523	0.972	1.184	1.364	1.421	0.94	1.027	1.01
1880	2.814	2.465	2.731	2.964	2.854	2.823	1.518	2.093	2.988	NA	1.441	0.969	0.839	0.886	1.001	1.421	2.31	0.96	1.337	2.073	2.149	1.003	1.09	0.927
1881	2.673	3.041	2.431	2.836	3.229	3.318	1.811	2.555	3.535	NA	1.736	1.259	0.977	1.311	0.98	1.713	3.333	0.989	1.494	2.276	2.494	1.18	1.113	1.078
1882	3.294	3.213	3.069	3.409	3.337	3.323	2.19	2.36	3.194	NA	1.784	1.101	1.369	2.052	1.753	1.888	3.507	1.19	1.821	2.367	2.178	1.277	1.25	1.068
1883	3.14	3.518	3.144	3.231	3.917	3.968	2.431	2.331	3.377	NA	1.7	1.372	1.214	1.417	1.057	2.041	3.555	1.022	1.305	1.516	2.029	1.095	1.459	0.972
1884	1.957	2.169	2.147	1.6	2.096	2.146	1.396	1.729	2.616	NA	1.388	0.675	1.304	1.042	1.069	1.678	3.029	0.938	1.108	1.233	1.519	1.622	1.484	0.804
1885	2.944	3.379	2.873	3.263	3.114	3.164	1.825	2.017	3.553	NA	2.007	0.884	1.721	1.425	1.557	1.914	3.389	1.067	1.494	1.452	1.83	1.265	1.407	1.065
1886	1.971	2.472	2.053	2.371	2.597	2.576	1.288	1.821	3.119	2.051	1.309	0.65	1.183	1.005	1.088	1.561	3.195	1.121	1.233	1.332	1.822	1.098	1.34	0.997
1887	2.681	2.481	3.05	3.1	2.461	2.513	1.511	1.891	3.002	2.225	1.218	0.818	1.365	1.46	1.313	1.868	3.348	1.224	1.33	1.351	2.027	1.246	1.549	1.276
1888	2.387	3.017	2.219	2.561	1.274	1.215	1.023	1.558	2.087	1.532	0.97	0.565	0.994	1.239	1.024	1.606	2.531	0.917	1.1	1.12	1.835	1.003	1.136	0.748
1889	4.187	4.837	4.361	4.501	2.381	2.382	1.973	1.839	3.718	2.543	1.569	0.729	1.395	1.59	1.261	2.255	2.901	1.057	1.349	1.667	2.438	1.024	1.138	1.333
1890	3.194	2.988	3.219	3.034	2.76	2.702	1.97	1.701	2.889	1.834	1.679	0.564	1.329	1.449	1.085	1.966	2.936	1.085	1.374	1.403	2.045	1.442	1.445	1.234
1891	1.766	2.846	1.765	2.331	1.69	1.635	1.056	1.347	2.21	1.644	1.158	0.809	1.262	1.091	1.083	2.035	2.621	0.981	1.223	1.444	1.48	1.341	1.324	0.727
1892	2.605	3.415	2.704	3.167	3.335	3.317	1.529	1.44	2.694	2.392	2.49	0.9	1.561	1.378	1.48	2.818	3.186	1.033	1.485	1.417	1.451	1.307	1.561	1.082
1893	2.269	1.807	2.306	2.26	2.875	2.992	1.902	1.343	2.32	1.77	1.929	0.875	1.316	1.106	1.227	2.695	2.839	1.352	1.566	1.554	1.393	1.309	1.32	1.437
1894	1.717	1.952	1.764	2.013	1.655	1.737	1.194	0.979	1.668	1.613	1.145	0.577	1.153	0.815	1.075	2.035	2.298	1.205	1.05	1.042	1.186	1.117	0.933	0.911
1895	1.547	2.752	1.555	1.698	1.462	1.394	1.307	0.755	1.15	1.196	0.962	0.68	1.428	1.02	1.08	1.386	2.005	1.167	0.883	0.979	0.823	0.998	1.01	1.057
1896	3.445	3.914	3.513	2.882	2.78	2.813	1.79	1.179	2.57	2.186	1.513	0.717	1.639	1.345	1.352	2.162	3.33	1.274	1.4	1.602	1.956	1.038	1.061	1.13
1897	2.642	2.736	2.708	3.058	2.966	2.903	1.582	1.258	2.471	2.105	1.384	1.111	1.808	1.583	1.276	2.425	2.61	1.25	1.3	1.527	1.824	1.108	0.953	1.026
1898	1.665	2.932	1.904	2.623	2.86	2.853	1.6	1.049	2.092	1.788	1.552	0.611	1.94	1.55	1.205	1.716	2.376	1.225	1.095	1.453	1.335	0.964	0.868	0.949
1899	1.822	3.188	1.987	1.99	2.815	2.845	1.615	1.011	1.949	2.111	1.445	0.626	1.369	1	0.952	1.774	2.491	1.498	1.115	1.285	1.611	0.925	0.757	1.113
1900	1.525	2.223	1.766	2.217	3.194	3.225	1.338	1.26	2.24	2.169	1.876	0.703	1.981	0.833	1.339	2.047	2.73	1.728	1.307	1.388	1.407	0.88	1.04	0.981
1901	1.845	2.146	1.892	1.93	3.095	2.904	1.746	1.266	2.192	2.028	1.675	0.639	1.46	0.85	1.216	1.932	2.651	1.995	1.408	1.594	1.447	0.979	0.968	1.251
1902	1.975	1.897	1.84	2.034	1.869	2.056	3.091	1.342	2.719	2.34	1.246	0.702	1.637	0.787	1.399	2.349	2.727	1.88	1.6	1.753	1.592	1.13	0.982	1.611
1903	1.721	1.619	1.758	2.052	1.551	1.951	2.194	1.526	2.523	2.399	1.528	0.807	1.682	1.106	1.11	1.968	2.982	1.428	1.337	1.692	1.627	1.298	1.334	1.444
1904	1.808	1.233	1.937	2.059	1.95	2.002	2.305	1.434	2.807	2.651	1.63	0.711	1.585	1.449	1.029	2.921	3.357	1.655	2.207	2.138	2.116	1.217	1.498	1.729
1905	2.046	1.317	2.085	2.232	2.125	2.168	2.694	1.893	2.384	2.495	1.851	0.805	1.731	1.276	0.97	3.092	3.68	1.72	1.814	2.541	1.853	1.172	1.462	1.705
1906	1.43	1.673	1.666	1.369	2.25	2.195	1.524	1.22	1.904	2.182	1.778	0.822	1.256	0.953	0.796	2.119	2.675	1.276	1.487	1.746	1.344	0.875	1.078	1.248
1907	1.618	2.541	1.679	1.602	2.921	2.989	2.43	1.049	2.027	2.038	1.729	0.965	1.313	0.796	0.819	2.143	2.083	1.36	1.232	1.567	1.412	1.093	1.264	1.542
1908	1.367	1.959	1.46	1.435	3.276	3.106	2.585	0.985	2.856	2.114	1.884	0.843	1.074	0.804	0.828	2.272	2.294	1.261	1.367	1.408	1.237	0.956	1.172	1.166
1909	1.749	2.842	1.869	1.697	2.674	2.717	2.128	1.048	1.934	1.694	1.565	0.8	1.865	0.917	1.19	1.774	2.25	1.156	1.537	1.608	1.214	1.049	1.144	1.253
1910	1.623	2.05	1.906	1.77	1.71	1.669	1.934	0.915	1.563	1.717	1.024	0.671	1.22	0.77	0.88	1.58	1.645	1.085	1.091	1.578	1.207	0.977	1.056	1.152
1911	1.227	1.216	1.194	1.514	1.851	1.776	1.951	0.833	1.498	1.914	1.449	0.791	1.265	0.713	0.977	1.718	1.776	1.065	1.136	1.681	1.124	1.052	0.934	0.954
1912	1.938	2.427	2.124	2.429	3.17	3.162	2.302	1.325	2.436	2.49	2.256	1.233	1.446	0.944	1.349	2.659	2.758	1.148	1.232	1.912	1.265	1.436	1.538	1.248
1913	1.788	1.945	1.67	1.736	2.453	2.413	2.436	0.96	1.763	1.858	1.783	0.983	1.294	0.732	1.094	2.008	2.043	1.365	1.155	1.706	1.08	1.139	1.13	1.36
1914	1.27	1.652	1.253	1.462	1.976	2.076	1.422	0.956	1.671	1.775	1.865	0.885	1.373	0.931	1.091	2.248	2.468	0.924	1.166	1.593	0.979	1.14	0.874	0.939
1915	1.523	2.874	1.781	1.761	2.846	2.836	2.164	1.546	2.43	2.222	2.381	1.475	1.575	1.09	1.281	2.911	3.264	1.389	1.508	2.223	1.272	1.261	0.974	1.217
1916	1.393	2.336	1.608	2.126	3.019	3.05	2.49	1.531	2.343	2.318	2.54	1.544	1.468	0.865	1.059	2.396	2.743	1.444	1.669	2.07	1.32	1.11	0.936	1.272
1917	1.183	1.902	1.544	1.901	2.49	2.516	2.252	1.708	2.388	2.069	2.755	1.185	1.639	1.155	1.152	2.277	2.321	1.552	1.639	1.949	1.141	1.125	0.998	1.219
1918	1.137	1.512	1.38	1.472	2.136	2.065	1.581	1.207	2.199	1.642	1.828	1.578	1.298	0.736	1.029	2.005	1.694	1.325	1.003	1.391	0.994	0.928	0.924	1.229
1919	1.276	1.94	1.402	1.671	1.534	1.544	1.455	0.987	1.735	1.81	1.77	0.956	1.22	0.903	0.953	1.52	1.152	1.036	0.962	1.322	0.877	0.696	0.754	0.856
