# Wiles - Heather Island - TSME - ITRDB AK224
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/44491
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-44491.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak224-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak224.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak224.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2026-03-03
#--------------------
# File_Last_Modified_Date
#   Date: 2026-03-03
#--------------------
# Title
#   Study_Name: Wiles - Heather Island - TSME - ITRDB AK224
#--------------------
# Investigators
#   Investigators: Wiles, G.; Wiesenberg, N.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Heather Island
#   Location: Alaska
#   Northernmost_Latitude: 60.982
#   Southernmost_Latitude: 60.982
#   Easternmost_Longitude: -147.034
#   Westernmost_Longitude: -147.034
#   Elevation_m: 40
#--------------------
# Data_Collection
#   Collection_Name: AK224
#   First_Year: 1431
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HI30NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI30NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI30SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI30SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI31SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI31SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI31SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI31SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI32NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI32NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI33N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI33N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI33S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI33S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI34N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI34N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI34S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI34S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI35N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI35N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI35S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI35S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI36NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI36NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI36NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI36NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI37N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI37N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI37S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI37S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI38SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI38SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI38SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI38SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI39NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI39NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI39SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI39SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI40NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI40NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI40SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI40SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI41N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI41N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI41S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI41S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI42NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI42NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI42NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI42NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI43N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI43N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI43S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI43S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI44NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI44NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI44SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI44SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI45N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI45N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI45S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI45S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI46_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI46; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI47N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI47N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI47S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI47S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI48NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI48NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HI48SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HI48SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HI30NE_raw	HI30SW_raw	HI31SE_raw	HI31SW_raw	HI32NW_raw	HI33N_raw	HI33S_raw	HI34N_raw	HI34S_raw	HI35N_raw	HI35S_raw	HI36NE_raw	HI36NW_raw	HI37N_raw	HI37S_raw	HI38SE_raw	HI38SW_raw	HI39NE_raw	HI39SW_raw	HI40NE_raw	HI40SE_raw	HI41N_raw	HI41S_raw	HI42NE_raw	HI42NW_raw	HI43N_raw	HI43S_raw	HI44NE_raw	HI44SW_raw	HI45N_raw	HI45S_raw	HI46_raw	HI47N_raw	HI47S_raw	HI48NE_raw	HI48SW_raw
1553	NA	NA	0.128	NA	0.143	NA	NA	NA	NA	NA	NA	0.28	0.379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1554	NA	NA	0.158	NA	0.128	NA	NA	NA	NA	NA	NA	0.301	0.505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1555	NA	NA	0.151	NA	0.185	NA	NA	NA	NA	NA	NA	0.315	0.497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1556	NA	NA	0.212	NA	0.169	NA	NA	NA	NA	NA	NA	0.223	0.386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1557	NA	0.543	0.282	NA	0.201	NA	NA	NA	NA	NA	NA	0.284	0.356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1558	NA	0.76	0.658	NA	0.251	NA	NA	NA	NA	NA	NA	0.373	0.407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1559	NA	0.677	0.478	NA	0.128	NA	NA	NA	NA	NA	NA	0.369	0.372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1560	NA	0.377	0.399	NA	0.087	NA	NA	NA	NA	NA	NA	0.252	0.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1561	NA	0.579	0.409	NA	0.127	NA	NA	NA	NA	NA	NA	0.331	0.373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1562	NA	0.488	0.725	NA	0.184	NA	NA	NA	NA	NA	NA	0.319	0.378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1563	NA	0.505	0.543	NA	0.112	NA	NA	NA	NA	NA	NA	0.278	0.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1564	NA	0.414	0.478	NA	0.088	NA	NA	NA	NA	NA	NA	0.211	0.121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1565	NA	0.537	0.427	NA	0.119	NA	NA	NA	NA	NA	NA	0.203	0.208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1566	NA	0.817	0.376	NA	0.137	NA	NA	NA	NA	NA	NA	0.187	0.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1567	NA	0.553	0.268	NA	0.112	NA	NA	NA	NA	NA	NA	0.147	0.153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1568	NA	0.723	0.226	NA	0.088	NA	NA	NA	NA	NA	NA	0.188	0.153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1569	NA	0.908	0.595	NA	0.136	NA	NA	NA	NA	NA	NA	0.284	0.258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1570	NA	0.951	0.43	NA	0.161	NA	NA	NA	NA	NA	NA	0.369	0.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1571	NA	0.725	0.291	NA	0.144	NA	NA	NA	NA	NA	NA	0.284	0.215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1572	NA	0.71	0.209	NA	0.088	NA	NA	NA	NA	NA	NA	0.255	0.202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1573	NA	0.914	0.19	NA	0.104	NA	NA	NA	NA	NA	NA	0.307	0.232	NA	NA	0.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1574	0.48	0.769	0.251	NA	0.16	NA	NA	NA	NA	NA	NA	0.468	0.45	NA	NA	0.327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1575	0.513	0.856	0.265	NA	0.129	NA	NA	NA	NA	NA	NA	0.356	0.481	NA	NA	0.397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1576	0.381	0.617	0.237	NA	0.064	NA	NA	NA	NA	NA	NA	0.473	0.449	NA	NA	0.282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1577	0.253	0.387	0.204	NA	0.136	NA	NA	NA	NA	NA	NA	0.443	0.418	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	0.588	0.851	0.243	NA	0.184	NA	NA	NA	NA	NA	NA	0.522	0.466	NA	NA	0.828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1579	0.3	0.612	0.131	NA	0.131	NA	NA	NA	NA	NA	NA	0.451	0.425	NA	NA	0.475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1580	0.423	0.529	0.141	NA	0.182	NA	NA	NA	NA	NA	NA	0.354	0.393	NA	NA	0.503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	0.324	0.512	0.112	NA	0.184	NA	NA	NA	NA	NA	NA	0.415	0.382	NA	NA	0.428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	0.363	0.486	0.178	NA	0.175	NA	NA	NA	NA	NA	NA	0.521	0.39	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1583	0.3	0.44	0.202	NA	0.064	NA	NA	NA	NA	NA	NA	0.498	0.341	NA	NA	0.553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1584	0.275	0.309	0.116	NA	0.12	NA	NA	NA	NA	NA	NA	0.388	0.341	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1585	0.11	0.159	0.096	NA	0.032	NA	NA	NA	NA	NA	NA	0.295	0.35	NA	NA	0.145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1586	0.271	0.324	0.179	NA	0.175	NA	NA	NA	NA	NA	NA	0.512	0.436	NA	NA	0.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1587	0.282	0.323	0.154	NA	0.127	NA	NA	NA	NA	NA	NA	0.398	0.341	NA	NA	0.202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1588	0.478	0.397	0.301	NA	0.119	NA	NA	NA	NA	NA	NA	0.555	0.366	NA	NA	0.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1589	0.42	0.298	0.194	NA	0.152	NA	NA	NA	NA	NA	NA	0.499	0.333	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1590	0.575	0.362	0.26	NA	0.239	NA	NA	NA	NA	NA	NA	0.619	0.484	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	0.634	0.426	0.295	NA	0.263	NA	NA	NA	NA	NA	NA	0.627	0.588	NA	NA	0.554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	0.46	0.352	0.17	NA	0.255	NA	NA	NA	NA	NA	NA	0.591	0.563	0.157	NA	0.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	0.489	0.363	0.154	NA	0.2	NA	NA	NA	NA	NA	NA	0.527	0.5	0.198	NA	0.423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1594	0.539	0.631	0.325	NA	0.255	NA	NA	NA	NA	NA	NA	0.651	0.572	0.149	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1595	0.454	0.675	0.299	NA	0.318	NA	NA	NA	NA	NA	NA	0.554	0.563	0.166	NA	0.565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1596	0.585	0.712	0.193	NA	0.216	NA	NA	NA	NA	NA	NA	0.526	0.619	0.244	NA	0.376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1597	0.879	0.854	0.312	NA	0.223	NA	NA	NA	NA	NA	NA	0.624	0.564	0.161	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	0.713	0.661	0.315	NA	0.136	NA	NA	NA	NA	NA	NA	0.543	0.468	0.117	NA	0.408	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1599	0.666	0.545	0.188	NA	0.166	NA	NA	NA	NA	NA	NA	0.552	0.453	0.232	NA	0.323	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1600	0.495	0.5	0.268	NA	0.168	NA	NA	NA	NA	NA	NA	0.592	0.42	0.252	NA	0.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1601	0.315	0.399	0.186	NA	0.127	NA	NA	NA	NA	NA	NA	0.447	0.342	0.171	NA	0.511	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1602	0.395	0.535	0.204	NA	0.119	NA	NA	NA	NA	NA	NA	0.43	0.365	0.097	NA	0.171	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1603	0.49	0.837	0.316	NA	0.208	NA	NA	NA	NA	NA	NA	0.412	0.42	0.118	NA	0.316	NA	NA	NA	NA	NA	NA	NA	0.092	NA	0.278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1604	0.367	0.529	0.229	NA	0.183	NA	NA	NA	NA	NA	NA	0.437	0.35	0.189	NA	0.334	NA	NA	NA	NA	NA	NA	NA	0.079	0.294	0.352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1605	0.419	0.586	0.268	NA	0.2	NA	NA	NA	NA	NA	NA	0.48	0.412	0.181	NA	0.405	NA	NA	NA	NA	NA	NA	NA	0.079	0.199	0.298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1606	0.471	0.438	0.26	NA	0.286	NA	NA	NA	NA	NA	NA	0.611	0.461	0.225	NA	0.356	NA	NA	NA	NA	NA	NA	NA	0.095	0.269	0.363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1607	0.629	0.681	0.35	NA	0.278	NA	NA	NA	NA	NA	NA	0.584	0.524	0.299	NA	0.423	NA	NA	NA	NA	NA	NA	NA	0.155	0.271	0.411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1608	0.732	0.81	0.392	NA	0.207	NA	NA	NA	NA	NA	NA	0.525	0.436	0.246	NA	0.388	NA	NA	NA	NA	NA	NA	NA	0.149	0.385	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1609	0.894	0.835	0.438	NA	0.216	NA	NA	NA	NA	NA	NA	0.615	0.469	0.239	NA	0.494	NA	NA	NA	NA	NA	NA	NA	0.104	0.235	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1610	0.726	0.849	0.457	NA	0.199	NA	NA	NA	NA	NA	NA	0.55	0.436	0.315	NA	0.573	NA	NA	NA	NA	NA	NA	NA	0.128	0.163	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1611	0.798	0.696	0.44	NA	0.335	NA	NA	NA	0.51	NA	NA	0.647	0.492	0.241	NA	0.424	NA	NA	NA	NA	NA	NA	NA	0.148	0.188	0.331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1612	0.652	0.502	0.459	NA	0.334	NA	NA	NA	0.47	NA	NA	0.732	0.548	0.263	NA	0.333	NA	NA	NA	NA	NA	NA	NA	0.11	0.167	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1613	0.334	0.251	0.229	NA	0.168	NA	NA	NA	0.333	NA	NA	0.562	0.492	0.224	NA	0.191	NA	NA	NA	NA	NA	NA	NA	0.097	0.11	0.288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1614	0.307	0.291	0.352	NA	0.207	NA	NA	NA	0.403	NA	NA	0.584	0.429	0.157	NA	0.266	NA	NA	NA	NA	NA	NA	NA	0.199	0.199	0.383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1615	0.374	0.302	0.418	NA	0.167	NA	NA	NA	0.344	NA	NA	0.569	0.42	0.191	NA	0.442	NA	NA	0.674	NA	NA	NA	NA	0.365	0.358	0.331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1616	0.529	0.491	0.509	NA	0.175	NA	NA	NA	0.425	NA	NA	0.562	0.485	0.282	NA	0.55	NA	NA	1.048	NA	NA	NA	NA	0.331	0.38	0.383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1617	0.573	0.491	0.418	NA	0.2	NA	NA	NA	0.48	NA	NA	0.609	0.587	0.433	NA	0.54	NA	NA	0.725	NA	NA	NA	NA	0.266	0.295	0.405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1618	0.562	0.436	0.314	NA	0.095	NA	NA	NA	0.281	NA	NA	0.452	0.452	0.201	NA	0.186	NA	NA	0.453	NA	NA	NA	NA	0.156	0.128	0.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1619	0.551	0.734	0.441	NA	0.167	NA	NA	NA	0.431	NA	NA	0.488	0.485	0.287	0.309	0.463	NA	NA	0.593	NA	NA	NA	NA	0.291	0.332	0.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1620	0.375	0.371	0.233	NA	0.025	NA	NA	NA	0.237	NA	NA	0.379	0.365	0.135	0.254	0.139	NA	NA	0.535	NA	NA	NA	NA	0.075	0.115	0.189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1621	0.601	0.606	0.354	NA	0.119	NA	NA	NA	0.376	NA	NA	0.494	0.436	0.211	0.454	0.315	NA	NA	0.624	NA	NA	NA	NA	0.088	0.104	0.383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1622	0.525	0.513	0.385	NA	0.199	NA	NA	NA	0.489	NA	NA	0.371	0.429	0.297	0.548	0.63	NA	NA	0.641	NA	NA	NA	NA	0.277	0.297	0.454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1623	0.188	0.25	0.313	NA	0.152	NA	NA	NA	0.232	NA	NA	0.286	0.262	0.221	0.39	0.534	NA	NA	0.558	NA	NA	NA	NA	0.373	0.308	0.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1624	0.401	0.438	0.338	NA	0.119	NA	NA	NA	0.32	NA	NA	0.351	0.31	0.224	0.231	0.414	NA	NA	0.376	NA	NA	NA	NA	0.23	0.264	0.227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1625	0.53	0.473	0.313	NA	0.136	NA	NA	NA	0.338	NA	NA	0.45	0.377	0.376	0.278	0.7	NA	NA	0.416	NA	NA	NA	NA	0.251	0.268	0.244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1626	0.688	0.514	0.393	NA	0.079	NA	NA	NA	0.458	NA	NA	0.492	0.336	0.341	0.199	0.884	NA	NA	0.39	NA	NA	NA	NA	0.331	0.326	0.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1627	0.788	0.595	0.459	NA	0.136	NA	NA	NA	0.457	NA	NA	0.567	0.451	0.347	0.214	0.629	NA	NA	0.559	NA	NA	NA	NA	0.216	0.189	0.472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
